status,race_id,event_slug,event_name,race_name,date,distance_km,elevation_gain_m,city,province,official_url,admin_url,gpx_url,source,confidence,evidence,notes,uploaded,upload_status
,244ac310-d57a-498d-af48-79b10ada4f08,arino-trail-de-vuelta-a-la-mina,Ariño Trail de Vuelta a la Mina,Trail Corta,2026-11-29,14,645,Ariño,Teruel,https://www.avaibooksports.com/inscripcion/3o-arino-trail-de-vuelta-por-la-mina-2026/,https://www.trailrunningcal.com/es/e/arino-trail-de-vuelta-a-la-mina,,,,,,,
,eb35d974-341f-44e0-9155-1887dc08e79a,arino-trail-de-vuelta-a-la-mina,Ariño Trail de Vuelta a la Mina,Trail Larga,2026-11-29,25,1119,Ariño,Teruel,https://www.avaibooksports.com/inscripcion/3o-arino-trail-de-vuelta-por-la-mina-2026/,https://www.trailrunningcal.com/es/e/arino-trail-de-vuelta-a-la-mina,,,,,,,
,41be1953-eef6-4043-9cd2-c9ebaf1d1497,avenc-trail-cunit,Avenc Trail Cunit,Marcha,2026-11-29,5,148,Cunit,Tarragona,https://webtretzesports.wixsite.com/avenctrailcunit,https://www.trailrunningcal.com/es/e/avenc-trail-cunit,,,,,,,
,f0be018a-e17d-46be-bd8b-6a234eea0d39,avenc-trail-cunit,Avenc Trail Cunit,,2026-11-29,13,473,Cunit,Tarragona,https://webtretzesports.wixsite.com/avenctrailcunit,https://www.trailrunningcal.com/es/e/avenc-trail-cunit,,,,,,,
,957eced8-abe6-4e8b-84d0-a19917bf03d8,campionat-maqui-bell-race,Bell Race,Marcha,2026-11-29,5,200,Cabrianes,Barcelona,https://www.campionatmaqui.cat/cursa-bell-race/,https://www.trailrunningcal.com/es/e/campionat-maqui-bell-race,,,,,,,
,97b588f1-396a-44d7-8b6b-28ea9eed9396,campionat-maqui-bell-race,Bell Race,Trail 10k,2026-11-29,10,400,Cabrianes,Barcelona,https://www.campionatmaqui.cat/cursa-bell-race/,https://www.trailrunningcal.com/es/e/campionat-maqui-bell-race,,,,,,,
,9c10f252-e4c8-4c34-947e-41b302519c82,campionat-maqui-bell-race,Bell Race,Trail 15k,2026-11-29,15,600,Cabrianes,Barcelona,https://www.campionatmaqui.cat/cursa-bell-race/,https://www.trailrunningcal.com/es/e/campionat-maqui-bell-race,,,,,,,
,c5a60b71-bd38-46d3-91d6-6be89637a751,campionat-maqui-bell-race,Bell Race,Gran Trail,2026-11-29,21,700,Cabrianes,Barcelona,https://www.campionatmaqui.cat/cursa-bell-race/,https://www.trailrunningcal.com/es/e/campionat-maqui-bell-race,,,,,,,
,00188494-5959-45e1-bdff-8e1e666d493e,desafio-la-codosera,Desafío La Codosera,Marcha,2026-11-29,10,300,La Codosera,Badajoz,https://desafiolacodosera.es/,https://www.trailrunningcal.com/es/e/desafio-la-codosera,,,,,,,
,8fe46af6-a05f-4d2a-a02b-65bb4922af03,desafio-la-codosera,Desafío La Codosera,Mini Desafío,2026-11-29,15,560,La Codosera,Badajoz,https://desafiolacodosera.es/,https://www.trailrunningcal.com/es/e/desafio-la-codosera,,,,,,,
,df79efd9-48ad-4b05-9e00-c7877b012e33,desafio-la-codosera,Desafío La Codosera,Desafío,2026-11-29,32,1300,La Codosera,Badajoz,https://desafiolacodosera.es/,https://www.trailrunningcal.com/es/e/desafio-la-codosera,,,,,,,
,b32e0bed-a5f8-434e-96ff-9da3f2db0fdf,trail-les-ermites-ulldemolins,Trail Les Ermites – Ulldemolins,Start Trail,2026-11-29,5,186,Ulldemolins,Tarragona,https://www.naturetime.es/ca/trailseries-les-ermites-ulldemolins-esp/,https://www.trailrunningcal.com/es/e/trail-les-ermites-ulldemolins,,,,,,,
,6c735860-8b5f-4872-acdf-57d3dcdf7ddf,trail-les-ermites-ulldemolins,Trail Les Ermites – Ulldemolins,Marcha,2026-11-29,14,695,Ulldemolins,Tarragona,https://www.naturetime.es/ca/trailseries-les-ermites-ulldemolins-esp/,https://www.trailrunningcal.com/es/e/trail-les-ermites-ulldemolins,,,,,,,
,190b14e0-6108-4229-9aae-69885b84ea0b,trail-les-ermites-ulldemolins,Trail Les Ermites – Ulldemolins,Trail 14K,2026-11-29,14,695,Ulldemolins,Tarragona,https://www.naturetime.es/ca/trailseries-les-ermites-ulldemolins-esp/,https://www.trailrunningcal.com/es/e/trail-les-ermites-ulldemolins,,,,,,,
,7fd4f812-d372-4fb7-b2b3-fc5613bdeec8,trail-les-ermites-ulldemolins,Trail Les Ermites – Ulldemolins,Trail 21K,2026-11-29,21,1255,Ulldemolins,Tarragona,https://www.naturetime.es/ca/trailseries-les-ermites-ulldemolins-esp/,https://www.trailrunningcal.com/es/e/trail-les-ermites-ulldemolins,,,,,,,
,f534cf06-6c13-4568-b934-510f3c10da74,trail-sendes-de-romaguera,Trail Sendes de Romaguera,Marcha,2026-11-29,12,350,Benigànim,Valencia,https://www.instagram.com/beniganimtrail,https://www.trailrunningcal.com/es/e/trail-sendes-de-romaguera,,,,,,,
,2b59e904-73e3-4e73-8f98-9f47e36416c7,trail-sendes-de-romaguera,Trail Sendes de Romaguera,,2026-11-29,13,500,Benigànim,Valencia,https://www.instagram.com/beniganimtrail,https://www.trailrunningcal.com/es/e/trail-sendes-de-romaguera,,,,,,,
,1075c2c9-e33f-4562-a921-588d56407f2d,trail-sendes-de-romaguera,Trail Sendes de Romaguera,,2026-11-29,20,900,Benigànim,Valencia,https://www.instagram.com/beniganimtrail,https://www.trailrunningcal.com/es/e/trail-sendes-de-romaguera,,,,,,,
,1af224a9-9dec-4be3-b16e-80822971fa4e,tres-tossals,Tres Tossals,Media Maratón,2026-11-29,20,900,Gata de Gorgos,Alicante,https://www.rockthesport.com/es/evento/tres-tossals-gata-gorgos-9e-circuit-trail-marina-2627,https://www.trailrunningcal.com/es/e/tres-tossals,,,,,,,
,180c8d16-d367-453d-b8ad-3ce76143dbd6,k42-canarias-anaga-marathon,K42 Canarias Anaga Marathon,KVertical,2026-12-04,5,525,San Cristóbal de La Laguna,Santa Cruz de Tenerife,https://www.k42canarias.com/nueva/,https://www.trailrunningcal.com/es/e/k42-canarias-anaga-marathon,,,,,,,
,7d366615-9656-444f-be4a-edeb0e5f41ff,backyard-ultra-llagostera,Backyard Ultra Llagostera,Backyard Ultra Llagostera,2026-12-05,7,,Llagostera,Girona,https://backyardultrallagostera.com/,https://www.trailrunningcal.com/es/e/backyard-ultra-llagostera,,,,,,,
,37c0e5a0-318a-43c2-ba43-3cde2902c8c2,imperial-tarraco-trail,Imperial Tarraco Trail,Marcha,2026-12-05,12,213,Tarragona,Tarragona,https://alliberadrenalina.com/imperial-tarraco/,https://www.trailrunningcal.com/es/e/imperial-tarraco-trail,,,,,,,
,3932095e-3f5c-4b39-9cb1-42b86e96d2f5,imperial-tarraco-trail,Imperial Tarraco Trail,Trail TGN,2026-12-05,13,210,Tarragona,Tarragona,https://alliberadrenalina.com/imperial-tarraco/,https://www.trailrunningcal.com/es/e/imperial-tarraco-trail,,,,,,,
,55563ea5-929a-4a60-ae80-322c8d065d6e,imperial-tarraco-trail,Imperial Tarraco Trail,Imperial Trail TGN,2026-12-05,26,560,Tarragona,Tarragona,https://alliberadrenalina.com/imperial-tarraco/,https://www.trailrunningcal.com/es/e/imperial-tarraco-trail,,,,,,,
,72ac5879-f784-4d8f-a1c5-a02d7a40bb27,k42-canarias-anaga-marathon,K42 Canarias Anaga Marathon,K12,2026-12-05,12,695,San Cristóbal de La Laguna,Santa Cruz de Tenerife,https://www.k42canarias.com/nueva/,https://www.trailrunningcal.com/es/e/k42-canarias-anaga-marathon,,,,,,,
,552ee885-971e-4a54-9d34-08c08cb19d3f,k42-canarias-anaga-marathon,K42 Canarias Anaga Marathon,K30,2026-12-05,29,2055,San Cristóbal de La Laguna,Santa Cruz de Tenerife,https://www.k42canarias.com/nueva/,https://www.trailrunningcal.com/es/e/k42-canarias-anaga-marathon,,,,,,,
,21511e90-3326-4cec-8e25-cbbdb3c682da,trail-la-degollada,Trail La Degollada,,2026-12-05,14,850,Candamo,Asturias,https://inscripciones.empa-t.com/inscripcion/iv-trail-la-degollada-de-candamo-2026/reglamento/,https://www.trailrunningcal.com/es/e/trail-la-degollada,,,,,,,
,ee94c606-4b07-49f0-9e65-a0584b605be4,etxebarri-x-treme,Etxebarri X-TREME,Marcha,2026-12-06,9,,Etxebarri,Bizkaia,https://etxebarrixtreme.com/,https://www.trailrunningcal.com/es/e/etxebarri-x-treme,,,,,,,
,b1477d82-ede7-4009-99b7-5096300787d8,etxebarri-x-treme,Etxebarri X-TREME,Trail,2026-12-06,10,418,Etxebarri,Bizkaia,https://etxebarrixtreme.com/,https://www.trailrunningcal.com/es/e/etxebarri-x-treme,,,,,,,
,3b3a6780-47b4-4491-839b-7b43595e1e73,etxebarri-x-treme,Etxebarri X-TREME,Trail,2026-12-06,30,,Etxebarri,Bizkaia,https://etxebarrixtreme.com/,https://www.trailrunningcal.com/es/e/etxebarri-x-treme,,,,,,,
,bcd4fd0e-3e69-4d93-923e-2e200caa8d31,k42-canarias-anaga-marathon,K42 Canarias Anaga Marathon,K21,2026-12-06,20,985,San Cristóbal de La Laguna,Santa Cruz de Tenerife,https://www.k42canarias.com/nueva/,https://www.trailrunningcal.com/es/e/k42-canarias-anaga-marathon,,,,,,,
,c66c32bd-471f-46a1-ac84-9c173e856bb0,k42-canarias-anaga-marathon,K42 Canarias Anaga Marathon,K42,2026-12-06,42,2365,San Cristóbal de La Laguna,Santa Cruz de Tenerife,https://www.k42canarias.com/nueva/,https://www.trailrunningcal.com/es/e/k42-canarias-anaga-marathon,,,,,,,
,4f5781c8-33e7-45d2-96ee-1cedcf7f80e9,k42-canarias-anaga-marathon,K42 Canarias Anaga Marathon,K42 Parejas,2026-12-06,42,2365,San Cristóbal de La Laguna,Santa Cruz de Tenerife,https://www.k42canarias.com/nueva/,https://www.trailrunningcal.com/es/e/k42-canarias-anaga-marathon,,,,,,,
,72fff64c-bc07-44fa-a657-ea759dd07986,la-cizur-gares,La Cizur Gares,,2026-12-06,21,360,Cizur Menor,Navarra,https://lacizurgares.es/,https://www.trailrunningcal.com/es/e/la-cizur-gares,,,,,,,
,03f5bdb8-7c96-43c2-b53e-4dfaf32dca31,montesierra-trail-la-teja,Montesierra Trail La Teja,Trail Corto,2026-12-06,9,142,Jerez de la Frontera,Cádiz,https://www.runnink.com/evento/montesierra-trail-la-teja/100,https://www.trailrunningcal.com/es/e/montesierra-trail-la-teja,,,,,,,
,d978ab4e-7399-40a5-804e-a5b45e8e74f1,montesierra-trail-la-teja,Montesierra Trail La Teja,Trail Largo,2026-12-06,17,153,Jerez de la Frontera,Cádiz,https://www.runnink.com/evento/montesierra-trail-la-teja/100,https://www.trailrunningcal.com/es/e/montesierra-trail-la-teja,,,,,,,
,403d5b4d-92b3-444d-9e29-3010301e8829,vertical-de-la-viorna,Vertical de la Viorna,,2026-12-12,3,775,Potes,Cantabria,https://www.fcdme.es/sites/default/files/noticias/calendario-2026.pdf,https://www.trailrunningcal.com/es/e/vertical-de-la-viorna,,,,,,,
,9d5ff6a2-3688-4fa0-b62a-8e1b02049cec,cursa-tombatossals,Cursa Tombatossals,Minitomba,2026-12-13,11,460,Castellón de la Plana,Castellón,https://www.rockthesport.com/es/evento/cursa-tombatossals-trails-de-castello-2026,https://www.trailrunningcal.com/es/e/cursa-tombatossals,,,,,,,
,1f018cc6-387c-4d98-b4b3-3339dda157bb,cursa-tombatossals,Cursa Tombatossals,Tombatossals,2026-12-13,21,840,Castellón de la Plana,Castellón,https://www.rockthesport.com/es/evento/cursa-tombatossals-trails-de-castello-2026,https://www.trailrunningcal.com/es/e/cursa-tombatossals,,,,,,,
,304bb08c-8004-4416-bf43-b7f84dfc5607,desafio-cimas-de-blanca-trail,Desafío Cimas de Blanca Trail,,2026-12-13,10,219,Blanca,Murcia,https://www.famu.es/wp-content/uploads/2026/03/CALENDARIO-COMPETICIONES-FAMU-2026_logotipos.pdf,https://www.trailrunningcal.com/es/e/desafio-cimas-de-blanca-trail,,,,,,,
,83e6d7b2-33fa-4a9b-959b-13da6d3ae0fb,desafio-cimas-de-blanca-trail,Desafío Cimas de Blanca Trail,,2026-12-13,16,518,Blanca,Murcia,https://www.famu.es/wp-content/uploads/2026/03/CALENDARIO-COMPETICIONES-FAMU-2026_logotipos.pdf,https://www.trailrunningcal.com/es/e/desafio-cimas-de-blanca-trail,,,,,,,
,5e804aa1-d86f-4cda-b9a1-48516ab4fd07,desafio-cimas-de-blanca-trail,Desafío Cimas de Blanca Trail,,2026-12-13,26,762,Blanca,Murcia,https://www.famu.es/wp-content/uploads/2026/03/CALENDARIO-COMPETICIONES-FAMU-2026_logotipos.pdf,https://www.trailrunningcal.com/es/e/desafio-cimas-de-blanca-trail,,,,,,,
,5f8ec557-3b77-4c71-9cad-7e062c660217,subida-al-rac-de-la-morera,Subida al Racó de la Morera,Carrera,2026-12-13,14,250,Elche,Alicante,https://subidaalraco.com/,https://www.trailrunningcal.com/es/e/subida-al-rac-de-la-morera,,,,,,,
,4f925dc0-56f8-4035-ac28-2167095523fd,subida-al-rac-de-la-morera,Subida al Racó de la Morera,Marcha,2026-12-13,14,250,Elche,Alicante,https://subidaalraco.com/,https://www.trailrunningcal.com/es/e/subida-al-rac-de-la-morera,,,,,,,
,5e72d489-026e-4866-b2da-ebe6319a85ee,trail-dos-aguas,Trail Dos Aguas,,2026-12-13,11,650,Dos Aguas,Valencia,https://dorsal1.com/producto/iii-trail-dos-aguas-subida-al-pico-del-ave/,https://www.trailrunningcal.com/es/e/trail-dos-aguas,,,,,,,
,2d97cb1b-c77f-4e01-93c7-f03750a7b838,trail-dos-aguas,Trail Dos Aguas,,2026-12-13,21,1250,Dos Aguas,Valencia,https://dorsal1.com/producto/iii-trail-dos-aguas-subida-al-pico-del-ave/,https://www.trailrunningcal.com/es/e/trail-dos-aguas,,,,,,,
,6e3bc8ea-92fe-4b05-aa2a-ec626aba9f30,trail-serra-d-olt,Trail Serra d'Oltà,Marcha,2026-12-13,14,630,Calp,Alicante,https://inscripciones.mychip.es/es/evento/sprint-trail-la-mola-calp-9e-circuit-trail-marina-2627,https://www.trailrunningcal.com/es/e/trail-serra-d-olt,,,,,,,
,6fbb38a9-7524-4faa-bce2-329a122e7a47,trail-serra-d-olt,Trail Serra d'Oltà,Sprint Trail La Mola,2026-12-13,14,630,Calp,Alicante,https://inscripciones.mychip.es/es/evento/sprint-trail-la-mola-calp-9e-circuit-trail-marina-2627,https://www.trailrunningcal.com/es/e/trail-serra-d-olt,,,,,,,
,5876450f-b665-4cff-bd81-3f2994c71043,trail-serra-d-olt,Trail Serra d'Oltà,Mitja Marató Oltà,2026-12-13,21,1100,Calp,Alicante,https://inscripciones.mychip.es/es/evento/sprint-trail-la-mola-calp-9e-circuit-trail-marina-2627,https://www.trailrunningcal.com/es/e/trail-serra-d-olt,,,,,,,
,0b2dae40-690b-4fb6-8ff6-d7766e098e38,trail-trincheras-xyz,Trail Trincheras XYZ,Trinchera Vertical,2026-12-19,4,385,Jérica,Castellón,https://www.trailtrincherasxyz.es/,https://www.trailrunningcal.com/es/e/trail-trincheras-xyz,,,,,,,
,671be525-75f2-4d65-bb92-3787c0725d17,trail-trincheras-xyz,Trail Trincheras XYZ,Combinada,2026-12-19,23,1185,Jérica,Castellón,https://www.trailtrincherasxyz.es/,https://www.trailrunningcal.com/es/e/trail-trincheras-xyz,,,,,,,
,c8268863-b5ee-4423-a610-dfc6fe820cf2,cursa-de-nadal-colldejou,Cursa de Nadal,,2026-12-20,5,232,Colldejou,Tarragona,https://www.naturetime.es/ca/cursa-de-nadal,https://www.trailrunningcal.com/es/e/cursa-de-nadal-colldejou,,,,,,,
,8c95274a-2f40-4de7-a774-45c716690737,cursa-de-nadal-colldejou,Cursa de Nadal,,2026-12-20,12,855,Colldejou,Tarragona,https://www.naturetime.es/ca/cursa-de-nadal,https://www.trailrunningcal.com/es/e/cursa-de-nadal-colldejou,,,,,,,
,fede653c-f13f-41e2-8c21-6b180baccc44,cursa-de-nadal-colldejou,Cursa de Nadal,Marcha,2026-12-20,12,855,Colldejou,Tarragona,https://www.naturetime.es/ca/cursa-de-nadal,https://www.trailrunningcal.com/es/e/cursa-de-nadal-colldejou,,,,,,,
,ca6d94b8-01e4-487d-8cda-3f4d212f15e6,cursa-de-nadal-colldejou,Cursa de Nadal,,2026-12-20,22,1385,Colldejou,Tarragona,https://www.naturetime.es/ca/cursa-de-nadal,https://www.trailrunningcal.com/es/e/cursa-de-nadal-colldejou,,,,,,,
,b9de3162-c498-47dc-8e88-a58e6847eb34,trail-trincheras-xyz,Trail Trincheras XYZ,Recorrido X,2026-12-20,12,600,Jérica,Castellón,https://www.trailtrincherasxyz.es/,https://www.trailrunningcal.com/es/e/trail-trincheras-xyz,,,,,,,
,cd6fd6b2-c901-485d-acf2-3519e8250a65,trail-trincheras-xyz,Trail Trincheras XYZ,Recorrido W,2026-12-20,18,450,Jérica,Castellón,https://www.trailtrincherasxyz.es/,https://www.trailrunningcal.com/es/e/trail-trincheras-xyz,,,,,,,
,6de47f60-5461-44a9-b73b-8cac9ffd92c8,trail-trincheras-xyz,Trail Trincheras XYZ,Recorrido Y,2026-12-20,19,800,Jérica,Castellón,https://www.trailtrincherasxyz.es/,https://www.trailrunningcal.com/es/e/trail-trincheras-xyz,,,,,,,
,54fd7bb0-cfbb-4cd3-a340-910acddd14fc,trail-trincheras-xyz,Trail Trincheras XYZ,Recorrido Z,2026-12-20,28,1200,Jérica,Castellón,https://www.trailtrincherasxyz.es/,https://www.trailrunningcal.com/es/e/trail-trincheras-xyz,,,,,,,
,b2a822ae-6624-4c93-ae04-0699cbfff04c,sansilbestrail,Sansilbestrail,,2026-12-26,20,1000,Zubiri,Navarra,https://www.nafarroaxtrem.com/es/sansilbestrail/,https://www.trailrunningcal.com/es/e/sansilbestrail,,,,,,,
,0312af06-ae2d-435b-8286-c1f44e827617,trail-de-lousame,Trail de Lousame,Curto,2026-12-27,14,540,Lousame,A Coruña,https://ftp.atletismo.gal/comunicacion/novas/2026/07/30/o-sector-do-trail-running-galego-programa-o-segundo-semestre-do-ano/,https://www.trailrunningcal.com/es/e/trail-de-lousame,,,,,,,
,ece31f70-60e7-4189-879d-519285de55e4,trail-de-lousame,Trail de Lousame,Longo,2026-12-27,25,1150,Lousame,A Coruña,https://ftp.atletismo.gal/comunicacion/novas/2026/07/30/o-sector-do-trail-running-galego-programa-o-segundo-semestre-do-ano/,https://www.trailrunningcal.com/es/e/trail-de-lousame,,,,,,,
,df8ae9c7-693d-427c-8257-9febafe8672e,trail-de-lousame,Trail de Lousame,Maratón,2026-12-27,42,2000,Lousame,A Coruña,https://ftp.atletismo.gal/comunicacion/novas/2026/07/30/o-sector-do-trail-running-galego-programa-o-segundo-semestre-do-ano/,https://www.trailrunningcal.com/es/e/trail-de-lousame,,,,,,,
,a65f9746-44c4-4246-ba7a-ad8ce34afc4d,san-silvestre-corraliega-subida-a-la-garita,San Silvestre Corraliega - Subida a la Garita,Trail,2026-12-31,5,691,Los Corrales de Buelna,Cantabria,https://sportplan.es/en/regions/santander,https://www.trailrunningcal.com/es/e/san-silvestre-corraliega-subida-a-la-garita,,,,,,,
,c987b986-c634-44bc-b2e7-be8cf8d42892,pilancones-tunte-trail,Pilancones Tunte Trail,,2027-01-16,9,424,Tunte,Las Palmas,https://pilanconestuntetrail.es/,https://www.trailrunningcal.com/es/e/pilancones-tunte-trail,,,,,,,
,04ae0d3e-e858-4650-a0f3-6aeaf3955f6f,pilancones-tunte-trail,Pilancones Tunte Trail,,2027-01-16,25,1603,Tunte,Las Palmas,https://pilanconestuntetrail.es/,https://www.trailrunningcal.com/es/e/pilancones-tunte-trail,,,,,,,
,5f1827a7-0ca9-464d-826b-9932dfc0dd50,pilancones-tunte-trail,Pilancones Tunte Trail,Desafío Pilancones,2027-01-16,34,1949,Tunte,Las Palmas,https://pilanconestuntetrail.es/,https://www.trailrunningcal.com/es/e/pilancones-tunte-trail,,,,,,,
,0fdc363d-25ff-4adc-8c8d-24bf1f891982,carrera-de-montana-guia-de-isora,Carrera de Montaña Guía de Isora,Parejas,2027-01-24,10,508,Guía de Isora,Santa Cruz de Tenerife,https://www.rockthesport.com/es/evento/carrera-de-montana-guia-de-isora-2027,https://www.trailrunningcal.com/es/e/carrera-de-montana-guia-de-isora,,,,,,,
,df6b92b9-a0dd-47ba-8e26-28efcf896f24,carrera-de-montana-guia-de-isora,Carrera de Montaña Guía de Isora,Individual,2027-01-24,10,508,Guía de Isora,Santa Cruz de Tenerife,https://www.rockthesport.com/es/evento/carrera-de-montana-guia-de-isora-2027,https://www.trailrunningcal.com/es/e/carrera-de-montana-guia-de-isora,,,,,,,
,7fd67c59-22d2-403d-96c5-64c06d7b02aa,carrera-de-montana-guia-de-isora,Carrera de Montaña Guía de Isora,Individual,2027-01-24,20,1205,Guía de Isora,Santa Cruz de Tenerife,https://www.rockthesport.com/es/evento/carrera-de-montana-guia-de-isora-2027,https://www.trailrunningcal.com/es/e/carrera-de-montana-guia-de-isora,,,,,,,
,bad30a02-34a0-4b9c-ace5-a7540bf10bda,carrera-de-montana-guia-de-isora,Carrera de Montaña Guía de Isora,Parejas,2027-01-24,20,1205,Guía de Isora,Santa Cruz de Tenerife,https://www.rockthesport.com/es/evento/carrera-de-montana-guia-de-isora-2027,https://www.trailrunningcal.com/es/e/carrera-de-montana-guia-de-isora,,,,,,,
,cbffe64b-25e4-4592-ac16-f32257945e60,carrera-de-montana-guia-de-isora,Carrera de Montaña Guía de Isora,Parejas,2027-01-24,32,2029,Guía de Isora,Santa Cruz de Tenerife,https://www.rockthesport.com/es/evento/carrera-de-montana-guia-de-isora-2027,https://www.trailrunningcal.com/es/e/carrera-de-montana-guia-de-isora,,,,,,,
,00a7d138-6089-4bb3-a188-7ccf1e2727cf,carrera-de-montana-guia-de-isora,Carrera de Montaña Guía de Isora,Individual,2027-01-24,32,2029,Guía de Isora,Santa Cruz de Tenerife,https://www.rockthesport.com/es/evento/carrera-de-montana-guia-de-isora-2027,https://www.trailrunningcal.com/es/e/carrera-de-montana-guia-de-isora,,,,,,,
,c6cdd2a4-2977-47eb-8270-136028f60584,marbella-epic-trail,Marbella Epic Trail,Tragapiedras,2027-02-20,35,2414,Marbella,Málaga,https://www.marbellaepictrail.com/,https://www.trailrunningcal.com/es/e/marbella-epic-trail,,,,,,,
,a0ba2c44-5ebc-4e6e-870f-289d7bb11669,marbella-epic-trail,Marbella Epic Trail,Destroyer,2027-02-20,41,2769,Marbella,Málaga,https://www.marbellaepictrail.com/,https://www.trailrunningcal.com/es/e/marbella-epic-trail,,,,,,,
,5d611035-f78a-4998-bd90-c0ff02936801,marbella-epic-trail,Marbella Epic Trail,Epic Trail,2027-02-20,65,4949,Marbella,Málaga,https://www.marbellaepictrail.com/,https://www.trailrunningcal.com/es/e/marbella-epic-trail,,,,,,,
,afc362a5-1032-4fbd-bef8-83b61ac028e6,100-millas-sierras-del-bandolero,100 Millas Sierras del Bandolero,,2027-03-05,160,6511,Prado del Rey,Cádiz,https://www.clubtriton.es/100-millas/,https://www.trailrunningcal.com/es/e/100-millas-sierras-del-bandolero,,,,,,,
,f8a85c45-b82f-48e9-add2-dd2a7bd37af5,100-millas-sierras-del-bandolero,100 Millas Sierras del Bandolero,Relevos,2027-03-05,160,6511,Prado del Rey,Cádiz,https://www.clubtriton.es/100-millas/,https://www.trailrunningcal.com/es/e/100-millas-sierras-del-bandolero,,,,,,,
,c6ae861b-e3c5-48a6-8869-a234afb622b9,100-millas-sierras-del-bandolero,100 Millas Sierras del Bandolero,Maratón Bandolera,2027-03-06,40,1225,Villaluenga del Rosario,Cádiz,https://www.clubtriton.es/100-millas/,https://www.trailrunningcal.com/es/e/100-millas-sierras-del-bandolero,,,,,,,
,9ebd7466-8103-450b-9e5b-49ac76c30b4f,100-millas-sierras-del-bandolero,100 Millas Sierras del Bandolero,Bandolerita,2027-03-06,81,3586,Prado del Rey,Cádiz,https://www.clubtriton.es/100-millas/,https://www.trailrunningcal.com/es/e/100-millas-sierras-del-bandolero,,,,,,,
,abb6e5b5-5e56-43db-9a7b-922debb5f56b,antena-solidaria,Antena Solidària,Marcha,2027-03-13,7,320,Barcelona,Barcelona,https://www.antenasolidaria.cat,https://www.trailrunningcal.com/es/e/antena-solidaria,,,,,,,
,dfaab84f-0508-4dcb-9f2e-1ee9e68bef9a,antena-solidaria,Antena Solidària,Trail 10K,2027-03-13,10,450,Barcelona,Barcelona,https://www.antenasolidaria.cat,https://www.trailrunningcal.com/es/e/antena-solidaria,,,,,,,
,2fb9d01a-5836-42d4-879f-c0245f429d36,antena-solidaria,Antena Solidària,Mitja 23K,2027-03-13,23,1096,Barcelona,Barcelona,https://www.antenasolidaria.cat,https://www.trailrunningcal.com/es/e/antena-solidaria,,,,,,,
